"rt"	"trial_type"	"trial_index"	"trial_index_global"	"time_elapsed"	"subject"	"condition"	"problems"	"workerId"	"moveNum"	"src"	"category"	"imageName"	"init_locationsX"	"init_locationsY"	"movesX"	"movesY"	"dropTime"	"dropCorrect"	"dropPosition"	"final_locationsX"	"final_locationsY"	"problem_type"	"responseL"	"responseR"
87960	"test-sort"	0	6	393238	"p203112"	"active"	"pbp19"	"A2UX9SUBTBI1X6"	1	"lib/images/pbp19/test/pbp19_4-2.jpg"	"left"	"pbp19_4-2.jpg"	590	307.600006103516	191.5	557.599975585938	21080	1	"left"	191.5	557.599975585938	"pbp19"	"Will have a sharp drop"	"Will not have a sharp drop"
87960	"test-sort"	0	6	393238	"p203112"	"active"	"pbp19"	"A2UX9SUBTBI1X6"	2	"lib/images/pbp19/test/pbp19_5-4.jpg"	"right"	"pbp19_5-4.jpg"	590	307.600006103516	988.5	557.599975585938	26255	1	"right"	988.5	557.599975585938	"pbp19"	"Will have a sharp drop"	"Will not have a sharp drop"
87960	"test-sort"	0	6	393239	"p203112"	"active"	"pbp19"	"A2UX9SUBTBI1X6"	3	"lib/images/pbp19/test/pbp19_5-1.jpg"	"left"	"pbp19_5-1.jpg"	590	307.600006103516	988.5	557.599975585938	39905	0	"right"	988.5	557.599975585938	"pbp19"	"Will have a sharp drop"	"Will not have a sharp drop"
87960	"test-sort"	0	6	393239	"p203112"	"active"	"pbp19"	"A2UX9SUBTBI1X6"	4	"lib/images/pbp19/test/pbp19_5-3.jpg"	"right"	"pbp19_5-3.jpg"	590	307.600006103516	191.5	557.599975585938	49141	0	"left"	191.5	557.599975585938	"pbp19"	"Will have a sharp drop"	"Will not have a sharp drop"
87960	"test-sort"	0	6	393239	"p203112"	"active"	"pbp19"	"A2UX9SUBTBI1X6"	5	"lib/images/pbp19/test/pbp19_4-1.jpg"	"left"	"pbp19_4-1.jpg"	590	307.600006103516	191.5	557.599975585938	52248	1	"left"	191.5	557.599975585938	"pbp19"	"Will have a sharp drop"	"Will not have a sharp drop"
87960	"test-sort"	0	6	393239	"p203112"	"active"	"pbp19"	"A2UX9SUBTBI1X6"	6	"lib/images/pbp19/test/pbp19_5-2.jpg"	"left"	"pbp19_5-2.jpg"	590	307.600006103516	988.5	557.599975585938	60637	0	"right"	988.5	557.599975585938	"pbp19"	"Will have a sharp drop"	"Will not have a sharp drop"
87960	"test-sort"	0	6	393239	"p203112"	"active"	"pbp19"	"A2UX9SUBTBI1X6"	7	"lib/images/pbp19/test/pbp19_4-4.jpg"	"right"	"pbp19_4-4.jpg"	590	307.600006103516	988.5	557.599975585938	80506	1	"right"	988.5	557.599975585938	"pbp19"	"Will have a sharp drop"	"Will not have a sharp drop"
87960	"test-sort"	0	6	393239	"p203112"	"active"	"pbp19"	"A2UX9SUBTBI1X6"	8	"lib/images/pbp19/test/pbp19_4-3.jpg"	"right"	"pbp19_4-3.jpg"	590	307.600006103516	988.5	557.599975585938	83921	1	"right"	988.5	557.599975585938	"pbp19"	"Will have a sharp drop"	"Will not have a sharp drop"
98827	"survey-text-leftRight"	0	7	494098	"p203112"	"active"	"pbp19"	"A2UX9SUBTBI1X6"	NA	""	""	""	NA	NA	NA	NA	NA	NA	""	NA	NA	""	"Will have a sharp drop"	"Will not have a sharp drop"
64894	"passive-sort"	0	1	181283	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	1	"lib/images/pbp34/problem/pbp34_3-1.jpg"	"left"	"pbp34_3-1.jpg"	425	455	125	241	7353	1	"left"	125	241	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	2	"lib/images/pbp34/problem/pbp34_1-1.jpg"	"left"	"pbp34_1-1.jpg"	755	235	237	241	20379	1	"left"	237	241	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	3	"lib/images/pbp34/problem/pbp34_3-3.jpg"	"right"	"pbp34_3-3.jpg"	425	345	942	241	25410	1	"right"	942	241	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	4	"lib/images/pbp34/problem/pbp34_2-2.jpg"	"left"	"pbp34_2-2.jpg"	645	235	125	348	28366	1	"left"	125	348	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	5	"lib/images/pbp34/problem/pbp34_1-3.jpg"	"right"	"pbp34_1-3.jpg"	645	455	1054	241	30909	1	"right"	1054	241	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	6	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	755	345	921	343	32618	0	"right"	237	348	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	7	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	755	345	237	348	35049	1	"left"	237	348	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	8	"lib/images/pbp34/problem/pbp34_2-1.jpg"	"left"	"pbp34_2-1.jpg"	535	455	966	350	48447	0	"right"	125	455	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	9	"lib/images/pbp34/problem/pbp34_2-1.jpg"	"left"	"pbp34_2-1.jpg"	535	455	125	455	50281	1	"left"	125	455	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	10	"lib/images/pbp34/problem/pbp34_1-2.jpg"	"left"	"pbp34_1-2.jpg"	755	455	237	455	56693	1	"left"	237	455	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	11	"lib/images/pbp34/problem/pbp34_3-4.jpg"	"right"	"pbp34_3-4.jpg"	425	235	942	348	58325	1	"right"	942	348	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	12	"lib/images/pbp34/problem/pbp34_1-4.jpg"	"right"	"pbp34_1-4.jpg"	535	235	1054	348	59461	1	"right"	1054	348	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	13	"lib/images/pbp34/problem/pbp34_2-3.jpg"	"right"	"pbp34_2-3.jpg"	645	345	942	455	60699	1	"right"	942	455	"pbp34"	"circle is on the left side"	"square is on the left side"
64894	"passive-sort"	0	1	181284	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	14	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	535	345	1054	455	61891	1	"right"	1054	455	"pbp34"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	1	"lib/images/pbp16/problem/pbp16_2-1.jpg"	"left"	"pbp16_2-1.jpg"	425	455	125	241	4692	1	"left"	125	241	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	2	"lib/images/pbp16/problem/pbp16_2-3.jpg"	"right"	"pbp16_2-3.jpg"	535	345	942	241	10340	1	"right"	942	241	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	3	"lib/images/pbp16/problem/pbp16_3-4.jpg"	"right"	"pbp16_3-4.jpg"	425	235	1054	241	21263	1	"right"	1054	241	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	4	"lib/images/pbp16/problem/pbp16_2-2.jpg"	"left"	"pbp16_2-2.jpg"	755	345	237	241	23098	1	"left"	237	241	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	5	"lib/images/pbp16/problem/pbp16_3-3.jpg"	"right"	"pbp16_3-3.jpg"	535	455	942	348	25527	1	"right"	942	348	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	6	"lib/images/pbp16/problem/pbp16_3-2.jpg"	"left"	"pbp16_3-2.jpg"	755	455	125	348	28091	1	"left"	125	348	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	7	"lib/images/pbp16/problem/pbp16_3-1.jpg"	"left"	"pbp16_3-1.jpg"	535	235	237	348	30038	1	"left"	237	348	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	8	"lib/images/pbp16/problem/pbp16_1-2.jpg"	"left"	"pbp16_1-2.jpg"	645	455	1048	362	32839	0	"right"	125	455	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	9	"lib/images/pbp16/problem/pbp16_1-2.jpg"	"left"	"pbp16_1-2.jpg"	645	455	125	455	34977	1	"left"	125	455	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	10	"lib/images/pbp16/problem/pbp16_1-1.jpg"	"left"	"pbp16_1-1.jpg"	645	235	237	455	39477	1	"left"	237	455	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	11	"lib/images/pbp16/problem/pbp16_1-3.jpg"	"right"	"pbp16_1-3.jpg"	425	345	1054	348	41513	1	"right"	1054	348	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	12	"lib/images/pbp16/problem/pbp16_2-4.jpg"	"right"	"pbp16_2-4.jpg"	755	235	942	455	42739	1	"right"	942	455	"pbp16"	"circle is on the left side"	"square is on the left side"
46855	"passive-sort"	0	3	234744	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	13	"lib/images/pbp16/problem/pbp16_1-4.jpg"	"right"	"pbp16_1-4.jpg"	645	345	1054	455	43853	1	"right"	1054	455	"pbp16"	"circle is on the left side"	"square is on the left side"
25476	"test-sort"	0	6	287101	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	1	"lib/images/pbp16/test/pbp16_4-2.jpg"	"left"	"pbp16_4-2.jpg"	590	307.600006103516	191.5	557.599975585938	3453	1	"left"	191.5	557.599975585938	"pbp16"	"circle is on the left side"	"square is on the left side"
25476	"test-sort"	0	6	287101	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	2	"lib/images/pbp16/test/pbp16_5-2.jpg"	"left"	"pbp16_5-2.jpg"	590	307.600006103516	191.5	557.599975585938	7682	1	"left"	191.5	557.599975585938	"pbp16"	"circle is on the left side"	"square is on the left side"
25476	"test-sort"	0	6	287101	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	3	"lib/images/pbp16/test/pbp16_5-4.jpg"	"right"	"pbp16_5-4.jpg"	590	307.600006103516	988.5	557.599975585938	10855	1	"right"	988.5	557.599975585938	"pbp16"	"circle is on the left side"	"square is on the left side"
25476	"test-sort"	0	6	287101	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	4	"lib/images/pbp16/test/pbp16_5-1.jpg"	"left"	"pbp16_5-1.jpg"	590	307.600006103516	191.5	557.599975585938	13340	1	"left"	191.5	557.599975585938	"pbp16"	"circle is on the left side"	"square is on the left side"
25476	"test-sort"	0	6	287101	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	5	"lib/images/pbp16/test/pbp16_4-1.jpg"	"left"	"pbp16_4-1.jpg"	590	307.600006103516	191.5	557.599975585938	15219	1	"left"	191.5	557.599975585938	"pbp16"	"circle is on the left side"	"square is on the left side"
25476	"test-sort"	0	6	287101	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	6	"lib/images/pbp16/test/pbp16_4-3.jpg"	"right"	"pbp16_4-3.jpg"	590	307.600006103516	988.5	557.599975585938	17358	1	"right"	988.5	557.599975585938	"pbp16"	"circle is on the left side"	"square is on the left side"
25476	"test-sort"	0	6	287101	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	7	"lib/images/pbp16/test/pbp16_4-4.jpg"	"right"	"pbp16_4-4.jpg"	590	307.600006103516	988.5	557.599975585938	19258	1	"right"	988.5	557.599975585938	"pbp16"	"circle is on the left side"	"square is on the left side"
25476	"test-sort"	0	6	287101	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	8	"lib/images/pbp16/test/pbp16_5-3.jpg"	"right"	"pbp16_5-3.jpg"	590	307.600006103516	988.5	557.599975585938	21474	1	"right"	988.5	557.599975585938	"pbp16"	"circle is on the left side"	"square is on the left side"
42191	"survey-text-leftRight"	0	7	331305	"p208070"	"passive"	"pbp16"	"A3RMV9ZGFJ0HHF"	NA	""	""	""	NA	NA	NA	NA	NA	NA	""	NA	NA	""	"circle is on the left side"	"square is on the left side"
68947	"active-sort"	0	1	145002	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	1	"lib/images/pbp34/problem/pbp34_2-2.jpg"	"left"	"pbp34_2-2.jpg"	425	266	237	272	4593	1	"left"	237	272	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	2	"lib/images/pbp34/problem/pbp34_3-1.jpg"	"left"	"pbp34_3-1.jpg"	645	266	902	384	10195	0	"right"	237	379	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	3	"lib/images/pbp34/problem/pbp34_3-1.jpg"	"left"	"pbp34_3-1.jpg"	645	266	237	379	13266	1	"left"	237	379	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	4	"lib/images/pbp34/problem/pbp34_3-3.jpg"	"right"	"pbp34_3-3.jpg"	645	376	942	379	16798	1	"right"	942	379	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	5	"lib/images/pbp34/problem/pbp34_1-4.jpg"	"right"	"pbp34_1-4.jpg"	755	266	259	474	20431	0	"left"	942	272	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	6	"lib/images/pbp34/problem/pbp34_1-4.jpg"	"right"	"pbp34_1-4.jpg"	755	266	942	272	23067	1	"right"	942	272	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	7	"lib/images/pbp34/problem/pbp34_2-3.jpg"	"right"	"pbp34_2-3.jpg"	535	266	1054	272	27757	1	"right"	1054	272	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	8	"lib/images/pbp34/problem/pbp34_2-1.jpg"	"left"	"pbp34_2-1.jpg"	755	486	237	486	36028	1	"left"	237	486	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	9	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	535	376	118	269	39410	0	"left"	1054	379	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	10	"lib/images/pbp34/problem/pbp34_1-1.jpg"	"left"	"pbp34_1-1.jpg"	645	486	125	486	45491	1	"left"	125	486	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145004	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	11	"lib/images/pbp34/problem/pbp34_1-2.jpg"	"left"	"pbp34_1-2.jpg"	425	486	125	379	51334	1	"left"	125	379	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145005	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	12	"lib/images/pbp34/problem/pbp34_1-3.jpg"	"right"	"pbp34_1-3.jpg"	535	486	942	486	54827	1	"right"	942	486	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145005	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	13	"lib/images/pbp34/problem/pbp34_3-4.jpg"	"right"	"pbp34_3-4.jpg"	755	376	1054	486	57655	1	"right"	1054	486	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145005	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	14	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	535	376	123	267	61208	0	"left"	1054	379	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145005	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	15	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	425	376	125	272	63405	1	"left"	125	272	"pbp34"	"bigger"	"smaller"
68947	"active-sort"	0	1	145005	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	16	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	535	376	1054	379	65940	1	"right"	1054	379	"pbp34"	"bigger"	"smaller"
69159	"active-sort"	0	3	224368	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	1	"lib/images/pbp28/problem/pbp28_1-1.jpg"	"left"	"pbp28_1-1.jpg"	645	266	237	379	9072	1	"left"	237	379	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224368	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	2	"lib/images/pbp28/problem/pbp28_1-2.jpg"	"left"	"pbp28_1-2.jpg"	425	376	237	272	11471	1	"left"	237	272	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224368	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	3	"lib/images/pbp28/problem/pbp28_3-3.jpg"	"right"	"pbp28_3-3.jpg"	645	376	942	379	16955	1	"right"	942	379	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224368	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	4	"lib/images/pbp28/problem/pbp28_3-2.jpg"	"left"	"pbp28_3-2.jpg"	535	486	1056	384	21695	0	"right"	237	486	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224368	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	5	"lib/images/pbp28/problem/pbp28_3-2.jpg"	"left"	"pbp28_3-2.jpg"	535	486	237	486	24805	1	"left"	237	486	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224368	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	6	"lib/images/pbp28/problem/pbp28_2-3.jpg"	"right"	"pbp28_2-3.jpg"	535	376	125	369	28043	0	"left"	942	272	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224368	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	7	"lib/images/pbp28/problem/pbp28_2-3.jpg"	"right"	"pbp28_2-3.jpg"	535	376	942	272	30524	1	"right"	942	272	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224368	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	8	"lib/images/pbp28/problem/pbp28_3-1.jpg"	"left"	"pbp28_3-1.jpg"	755	376	949	482	34653	0	"right"	125	486	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224369	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	9	"lib/images/pbp28/problem/pbp28_3-1.jpg"	"left"	"pbp28_3-1.jpg"	755	376	125	486	37636	1	"left"	125	486	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224369	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	10	"lib/images/pbp28/problem/pbp28_3-4.jpg"	"right"	"pbp28_3-4.jpg"	645	486	1054	379	41116	1	"right"	1054	379	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224369	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	11	"lib/images/pbp28/problem/pbp28_2-1.jpg"	"left"	"pbp28_2-1.jpg"	755	266	125	379	44847	1	"left"	125	379	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224369	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	12	"lib/images/pbp28/problem/pbp28_2-2.jpg"	"left"	"pbp28_2-2.jpg"	425	486	125	272	56417	1	"left"	125	272	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224369	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	13	"lib/images/pbp28/problem/pbp28_1-4.jpg"	"right"	"pbp28_1-4.jpg"	425	266	942	486	60773	1	"right"	942	486	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224369	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	14	"lib/images/pbp28/problem/pbp28_1-3.jpg"	"right"	"pbp28_1-3.jpg"	755	486	1054	486	62712	1	"right"	1054	486	"pbp28"	"bigger"	"smaller"
69159	"active-sort"	0	3	224369	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	15	"lib/images/pbp28/problem/pbp28_2-4.jpg"	"right"	"pbp28_2-4.jpg"	535	266	1054	272	66155	1	"right"	1054	272	"pbp28"	"bigger"	"smaller"
38526	"test-sort"	0	6	284638	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	1	"lib/images/pbp28/test/pbp28_4-2.jpg"	"left"	"pbp28_4-2.jpg"	590	337	988.5	587	8046	0	"right"	988.5	587	"pbp28"	"bigger"	"smaller"
38526	"test-sort"	0	6	284638	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	2	"lib/images/pbp28/test/pbp28_5-3.jpg"	"right"	"pbp28_5-3.jpg"	590	337	988.5	587	14788	1	"right"	988.5	587	"pbp28"	"bigger"	"smaller"
38526	"test-sort"	0	6	284638	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	3	"lib/images/pbp28/test/pbp28_5-4.jpg"	"right"	"pbp28_5-4.jpg"	590	337	191.5	587	19183	0	"left"	191.5	587	"pbp28"	"bigger"	"smaller"
38526	"test-sort"	0	6	284639	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	4	"lib/images/pbp28/test/pbp28_4-1.jpg"	"left"	"pbp28_4-1.jpg"	590	337	191.5	587	22744	1	"left"	191.5	587	"pbp28"	"bigger"	"smaller"
38526	"test-sort"	0	6	284639	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	5	"lib/images/pbp28/test/pbp28_5-1.jpg"	"left"	"pbp28_5-1.jpg"	590	337	191.5	587	26018	1	"left"	191.5	587	"pbp28"	"bigger"	"smaller"
38526	"test-sort"	0	6	284639	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	6	"lib/images/pbp28/test/pbp28_4-3.jpg"	"right"	"pbp28_4-3.jpg"	590	337	988.5	587	28591	1	"right"	988.5	587	"pbp28"	"bigger"	"smaller"
38526	"test-sort"	0	6	284639	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	7	"lib/images/pbp28/test/pbp28_4-4.jpg"	"right"	"pbp28_4-4.jpg"	590	337	988.5	587	31571	1	"right"	988.5	587	"pbp28"	"bigger"	"smaller"
38526	"test-sort"	0	6	284639	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	8	"lib/images/pbp28/test/pbp28_5-2.jpg"	"left"	"pbp28_5-2.jpg"	590	337	191.5	587	34524	1	"left"	191.5	587	"pbp28"	"bigger"	"smaller"
62900	"survey-text-leftRight"	0	7	349558	"p210593"	"active"	"pbp28"	"A1SO9R81HMMIQD"	NA	""	""	""	NA	NA	NA	NA	NA	NA	""	NA	NA	""	"bigger"	"smaller"
68183	"passive-sort"	0	1	88259	"p211566"	"passive"	"pbp28"	"AAXYYH9MI3PJM"	1	"lib/images/pbp34/problem/pbp34_1-2.jpg"	"left"	"pbp34_1-2.jpg"	535	455	918	278	15882	0	"right"	237	241	"pbp34"	"Moves"	"Doestnt move"
68183	"passive-sort"	0	1	88259	"p211566"	"passive"	"pbp28"	"AAXYYH9MI3PJM"	2	"lib/images/pbp34/problem/pbp34_1-2.jpg"	"left"	"pbp34_1-2.jpg"	535	455	237	241	17882	1	"left"	237	241	"pbp34"	"Moves"	"Doestnt move"
68183	"passive-sort"	0	1	88259	"p211566"	"passive"	"pbp28"	"AAXYYH9MI3PJM"	3	"lib/images/pbp34/problem/pbp34_1-3.jpg"	"right"	"pbp34_1-3.jpg"	645	345	138	228	20954	0	"left"	942	241	"pbp34"	"Moves"	"Doestnt move"
68183	"passive-sort"	0	1	88259	"p211566"	"passive"	"pbp28"	"AAXYYH9MI3PJM"	4	"lib/images/pbp34/problem/pbp34_1-3.jpg"	"right"	"pbp34_1-3.jpg"	645	345	166	353	23785	0	"left"	942	241	"pbp34"	"Moves"	"Doestnt move"
68183	"passive-sort"	0	1	88259	"p211566"	"passive"	"pbp28"	"AAXYYH9MI3PJM"	5	"lib/images/pbp34/problem/pbp34_1-3.jpg"	"right"	"pbp34_1-3.jpg"	645	345	942	241	25690	1	"right"	942	241	"pbp34"	"Moves"	"Doestnt move"
68183	"passive-sort"	0	1	88259	"p211566"	"passive"	"pbp28"	"AAXYYH9MI3PJM"	6	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	645	455	1042	271	35831	0	"right"	125	241	"pbp34"	"Moves"	"Doestnt move"
68183	"passive-sort"	0	1	88259	"p211566"	"passive"	"pbp28"	"AAXYYH9MI3PJM"	7	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	645	455	125	241	37710	1	"left"	125	241	"pbp34"	"Moves"	"Doestnt move"
68183	"passive-sort"	0	1	88259	"p211566"	"passive"	"pbp28"	"AAXYYH9MI3PJM"	8	"lib/images/pbp34/problem/pbp34_2-1.jpg"	"left"	"pbp34_2-1.jpg"	755	455	1047	239	39656	0	"right"	125	348	"pbp34"	"Moves"	"Doestnt move"
